AIN0,AIN1,AIN2,AIN3
323,275,274,273
323,274,274,273
323,275,274,273
323,275,275,273
323,275,274,274
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,273
323,275,274,273
323,275,274,273
323,275,274,273
323,275,274,274
323,274,273,273
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,274
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,273
322,274,274,273
322,275,274,273
322,274,274,273
322,275,274,274
323,274,274,273
323,275,274,273
323,274,274,273
323,275,274,274
323,274,274,273
322,275,274,273
322,275,274,273
322,274,274,273
322,275,274,273
322,275,274,274
322,274,274,273
322,274,274,273
322,275,274,273
322,275,274,273
322,274,274,273
322,275,274,273
322,275,274,274
322,274,274,273
322,275,274,274
322,275,274,273
322,275,274,274
322,274,274,273
322,275,274,274
322,274,274,273
322,275,274,273
322,275,274,273
322,275,274,273
323,275,274,274
323,274,274,273
323,275,274,274
322,275,274,274
322,275,274,274
322,275,274,273
322,275,274,273
322,275,274,274
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,273
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,273
323,274,274,273
323,275,274,273
323,275,274,273
322,275,274,274
323,274,274,273
322,275,274,273
322,274,274,273
322,275,274,273
322,274,274,273
322,275,274,274
322,274,274,272
322,275,274,274
322,275,274,273
322,275,275,274
322,274,274,273
322,275,274,273
322,275,274,273
322,274,274,273
323,275,274,274
323,274,274,273
323,275,274,273
323,275,274,274
323,274,274,274
323,275,274,273
323,275,274,273
323,274,274,273
323,275,274,273
322,275,274,274
323,275,274,273
323,275,274,274
322,275,274,274
323,274,274,273
323,275,274,273
323,274,274,273
323,274,274,273
322,275,274,274
322,274,274,273
322,275,274,273
322,274,274,273
322,275,274,273
322,275,274,274
322,274,274,273
322,275,275,273
322,275,274,273
322,275,274,273
322,275,274,274
322,274,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,273
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,274
323,274,274,273
323,275,274,274
323,275,274,274
323,274,274,273
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,274,274,273
323,274,274,273
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,274,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,275,274
323,275,274,273
323,274,274,273
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,273
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,273
323,274,274,274
323,275,275,274
323,275,274,274
323,275,275,273
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,274
323,275,275,274
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,274
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,273
323,275,275,274
323,275,274,273
323,275,274,273
323,275,274,274
323,274,274,274
323,275,274,274
323,274,274,273
323,275,275,273
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,275,273
323,275,275,274
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,274
323,275,274,274
323,275,274,273
323,275,275,274
323,275,274,273
323,275,275,274
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,273
323,275,274,274
323,274,274,273
323,275,275,274
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,275,274
323,275,274,273
323,275,275,273
323,275,275,274
323,275,274,274
323,275,274,274
323,275,274,274
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,273
323,275,274,273
323,275,274,274
323,274,274,273
323,275,274,274
323,275,274,273
323,275,274,274
323,275,274,274
323,274,274,273
323,275,274,274
324,275,274,273
324,275,274,274
324,274,274,273
324,275,275,274
324,275,274,273
324,275,275,274
324,275,274,273
324,275,274,274
324,275,274,274
324,275,274,273
324,275,274,274
324,275,274,274
324,275,275,274
324,274,274,273
324,275,275,274
324,275,274,273
324,275,274,274
324,275,274,273
324,275,274,273
324,275,274,274
325,275,274,273
325,275,274,274
325,275,274,273
325,275,275,274
325,275,274,273
325,275,274,273
325,275,274,274
325,275,274,273
324,275,274,274
324,275,274,274
324,275,274,274
324,275,274,274
324,275,274,273
324,275,274,274
324,275,274,273
324,275,274,274
324,275,274,273
324,275,274,274
324,275,274,274
324,274,274,274
324,274,274,273
324,275,274,274
324,274,274,273
324,275,275,274
324,275,274,273
324,275,274,274
324,275,274,274
324,275,275,274
325,275,274,273
325,275,274,274
326,275,274,274
326,275,274,274
326,275,274,273
326,275,274,274
326,274,274,273
326,275,275,274
326,275,274,273
326,275,274,274
326,275,274,274
326,275,274,273
326,275,274,274
326,275,274,273
325,275,274,274
325,275,274,273
325,275,274,274
325,275,274,274
326,275,274,274
326,275,274,273
326,275,275,274
326,275,274,273
326,275,275,274
326,275,274,274
326,275,275,274
327,275,275,274
327,275,274,273
327,275,274,274
327,275,274,274
327,275,274,273
327,275,274,274
327,275,274,274
327,275,274,274
327,275,274,274
327,275,274,273
326,275,275,274
326,275,274,273
326,275,274,274
326,275,274,274
326,275,274,273
326,275,275,274
325,275,274,273
325,275,274,273
325,275,274,274
325,275,274,273
325,275,274,274
325,275,274,274
325,274,274,274
325,275,274,274
325,275,274,273
325,275,274,273
325,275,275,274
325,275,274,273
325,275,274,274
325,275,274,274
325,274,274,273
325,275,274,274
325,275,274,274
325,275,274,274
325,275,274,274
325,275,274,273
325,275,274,274
325,274,274,273
325,275,274,273
326,275,274,274
326,275,274,274
326,275,274,274
326,275,274,274
326,275,274,274
326,275,274,274
326,275,274,274
326,274,274,274
326,275,274,274
326,275,274,274
326,275,274,274
326,275,274,273
326,275,275,274
326,275,274,273
326,275,274,274
326,275,274,274
326,275,274,273
326,275,275,274
326,275,274,274
326,275,274,273
326,275,274,274
326,275,274,274
326,275,274,273
326,275,274,273
326,275,275,274
326,275,274,273
326,275,274,274
326,275,274,273
326,275,274,274
326,275,274,274
327,274,274,273
327,275,274,273
327,275,274,273
327,275,274,274
327,275,274,274
327,275,274,273
327,275,274,274
327,275,274,274
327,275,274,273
327,275,274,274
327,274,274,273
327,275,275,274
327,275,274,273
327,275,274,274
327,275,275,274
327,275,274,274
327,274,274,273
327,275,274,274
327,275,274,274
327,275,274,274
327,275,274,274
327,275,274,274
328,275,275,274
328,275,274,274
329,275,274,274
329,275,274,273
329,275,275,274
329,275,274,274
330,275,274,273
330,275,274,274
330,275,274,274
330,275,274,274
329,275,274,273
329,275,274,274
329,275,274,273
329,275,274,274
329,275,274,274
329,275,274,274
329,275,274,274
329,275,274,274
329,275,275,274
329,275,274,273
330,275,275,274
330,275,274,273
330,275,274,273
330,275,274,274
330,275,274,274
330,275,274,274
330,275,274,274
330,275,274,274
330,275,274,274
330,275,274,274
330,275,274,273
330,275,274,274
329,275,274,273
330,275,275,274
330,275,274,273
330,275,275,274
330,275,274,273
330,275,275,274
330,275,274,274
330,275,274,273
330,275,274,274
330,275,274,274
330,275,274,274
330,275,274,274
331,275,274,274
331,275,275,274
331,275,274,274
331,275,274,274
331,275,274,274
331,275,274,274
331,275,274,274
331,275,274,274
331,275,274,274
331,275,274,273
331,275,275,274
332,275,274,273
332,275,275,274
332,275,274,273
332,275,274,274
333,275,274,274
333,275,274,273
333,275,274,274
333,275,274,273
333,275,274,274
333,274,274,274
333,275,274,273
333,275,275,274
333,275,274,273
333,275,274,274
333,275,274,273
333,275,274,274
333,275,274,274
333,275,274,274
334,275,274,274
334,275,274,274
333,275,274,274
333,275,274,273
333,275,274,274
333,275,274,273
333,275,275,274
333,275,274,273
333,275,275,274
333,275,274,274
333,275,274,274
333,275,274,274
333,275,274,274
333,275,274,274
333,275,274,273
333,275,275,274
334,275,274,273
335,275,275,274
335,275,274,273
335,275,275,274
334,275,274,274
334,275,274,274
334,275,274,274
334,275,274,273
334,275,274,274
334,275,274,274
334,275,274,274
334,275,274,274
334,275,274,274
334,275,275,274
334,275,274,273
334,275,274,274
334,275,274,274
334,275,274,274
334,275,274,274
335,275,274,274
335,275,274,274
335,275,274,274
335,275,274,274
335,275,274,273
335,275,275,274
335,275,274,274
335,275,274,274
335,275,274,273
335,275,274,274
335,274,275,273
335,275,274,273
335,275,275,274
335,275,274,274
335,275,274,273
335,275,274,273
335,275,274,273
335,275,275,274
335,275,274,274
334,275,274,273
334,275,274,273
334,275,275,274
334,275,274,274
334,275,274,273
334,275,274,273
334,275,275,274
333,275,274,273
333,274,274,273
333,275,274,273
333,275,274,273
333,275,274,274
333,275,274,273
333,275,274,273
333,275,274,273
333,275,275,274
332,275,274,274
332,275,274,273
332,275,274,274
332,275,274,274
331,275,274,273
331,275,274,273
331,275,274,273
331,275,275,274
331,275,274,274
331,275,274,274
331,275,274,273
331,275,274,274
331,275,274,273
331,275,274,273
331,275,274,273
331,275,275,273
331,275,275,274
331,275,274,274
331,275,274,273
331,275,274,273
331,275,275,273
331,275,275,273
331,275,275,274
331,275,274,274
330,275,274,273
330,275,274,273
330,275,274,273
330,275,274,274
330,275,274,274
330,274,274,274
330,275,274,273
330,275,274,273
329,275,275,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,274,273
329,275,274,274
329,274,274,274
329,275,274,273
329,275,274,273
329,275,275,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,275,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,274,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,275,274
329,275,274,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,274,274
329,274,274,274
329,275,274,273
329,275,274,273
329,275,274,274
329,275,274,274
329,275,274,273
329,275,275,273
329,275,274,273
329,275,274,274
329,275,274,273
329,275,274,273
329,275,274,273
329,275,274,274
329,275,274,274
329,275,274,274
329,275,274,274
329,275,274,273
329,275,275,274
329,274,274,273
329,275,275,274
329,275,274,273
329,275,274,274
329,275,274,274
329,275,274,274
329,275,274,274
330,275,274,273
330,275,275,274
330,275,274,273
330,275,274,274
330,275,274,273
329,275,274,273
330,275,274,274
329,274,274,273
329,275,275,274
329,275,274,273
329,275,274,274
329,275,274,273
330,275,274,274
329,275,274,274
329,275,274,273
330,275,274,274
330,275,274,273
330,275,274,274
330,275,274,273
330,275,275,273
330,275,274,273
329,275,274,274
329,275,274,273
329,275,274,273
329,275,274,273
329,275,275,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,274,274
329,274,274,274
329,275,274,273
329,275,275,273
329,275,274,274
329,275,275,274
330,275,274,274
330,275,274,273
330,275,274,273
330,275,275,274
330,275,274,274
330,275,274,273
329,275,274,273
329,275,275,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,275,274
329,275,275,274
329,275,274,273
329,275,274,273
329,275,275,273
329,275,274,274
329,275,274,273
329,275,274,274
329,275,274,274
329,275,274,273
329,275,275,273
329,275,274,274
329,275,274,273
329,275,274,273
329,275,275,274
330,275,274,274
330,274,274,273
330,275,274,273
330,275,274,273
330,275,274,274
330,275,274,274
330,275,274,273
330,275,274,273
330,275,275,274
330,275,274,274
330,274,274,273
329,275,274,273
329,275,274,273
329,275,274,274
329,275,274,273
330,275,274,273
330,275,274,273
329,275,274,274
329,275,274,274
330,275,274,273
329,275,274,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,274,274
329,275,274,274
329,274,274,273
329,275,274,273
329,275,275,273
329,275,274,274
329,275,274,274
329,275,274,273
329,275,274,273
329,275,274,274
329,275,274,273
329,275,274,273
329,275,275,274
330,275,274,274
330,275,274,273
330,275,274,273
330,275,274,273
330,275,275,274
330,275,274,274
330,275,274,274
330,275,274,273
330,275,274,274
330,275,275,274
330,275,274,274
330,275,274,273
330,275,274,273
330,275,274,273
330,275,275,274
330,275,274,274
330,275,274,273
330,275,274,273
330,275,275,274
330,275,274,273
330,275,274,273
330,275,274,274
330,275,274,274
331,275,274,273
331,275,274,273
331,275,274,273
331,275,274,274
331,275,274,274
331,275,274,273
330,275,274,273
330,275,274,273
330,275,274,274
330,275,274,274
330,274,274,273
330,275,274,273
330,275,274,273
331,275,275,273
331,275,274,274
330,275,274,274
330,275,274,273
330,275,274,273
330,275,274,273
330,275,274,273
330,275,275,274
330,275,274,274
330,275,274,273
330,275,274,273
330,275,274,273
330,275,275,274
330,275,274,274
330,275,274,273
330,275,274,273
330,275,274,274
331,275,274,274
331,275,274,274
331,274,274,273
331,275,274,273
331,275,274,273
331,275,274,274
331,275,274,274
331,275,274,273
331,275,274,273
331,275,274,273
331,275,274,274
331,275,274,274
331,274,274,273
331,275,275,274
331,274,274,274
331,275,274,273
331,275,274,273
331,275,275,274
331,275,274,274
331,275,274,274
331,275,274,274
331,275,274,274
331,275,274,273
331,275,275,274
331,275,275,274
331,275,274,274
331,275,274,273
331,275,275,273
331,275,275,274
331,275,274,274
331,275,274,273
331,275,274,273
331,275,275,274
331,275,274,274
331,274,274,274
331,275,274,273
331,275,275,273
331,275,275,274
331,275,274,274
331,275,274,273
331,275,274,273
331,275,275,274
331,275,274,274
331,275,274,273
331,275,275,274
331,275,275,274
331,275,274,274
331,275,274,273
331,275,274,273
331,275,275,274
331,275,274,274
331,275,274,273
331,275,274,273
331,275,275,274
331,275,275,273
331,275,274,274
331,275,274,274
331,275,274,273
331,275,274,274
331,275,275,274
331,275,274,274
331,275,274,273
331,275,275,273
331,275,275,274
331,275,275,274
331,275,274,274
332,275,274,273
332,275,274,273
332,275,274,273
332,275,274,273
332,275,275,274
332,275,275,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,274,273
331,275,274,274
331,275,274,274
331,275,274,273
332,275,274,273
332,275,275,274
332,275,275,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,275,273
332,275,274,273
332,275,275,273
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,275,273
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,275,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,274,273
332,275,274,274
332,275,274,273
332,275,274,273
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,275,273
332,275,274,274
332,274,274,273
332,275,274,273
332,275,274,273
332,275,274,273
332,275,275,274
332,275,275,273
332,275,274,273
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,274,273
332,275,275,274
332,274,274,274
332,275,274,273
332,275,274,273
332,275,274,273
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,275,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,275,274
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,275,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,274,273
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,274,274
332,275,275,273
332,275,274,274
332,275,274,274
332,275,274,274
332,275,274,273
332,275,274,273
332,275,275,274
332,275,274,274
332,275,274,274
332,275,274,274
332,275,274,273
332,274,274,273
332,274,274,273
332,275,274,273
332,275,275,273
332,275,274,274
332,275,274,274
332,274,274,273
333,275,274,273
333,275,274,273
333,275,275,273
333,275,274,274
333,275,274,273
333,275,274,273
333,275,274,273
333,275,274,273
333,275,274,274
333,275,274,274
333,274,274,273
333,275,274,273
333,275,274,273
333,275,274,274
333,275,274,274
333,275,274,274
333,274,274,273
333,275,274,273
332,275,274,273
332,275,274,274
332,274,274,273
333,274,274,273
333,275,274,273
333,275,274,273
333,275,274,274
333,275,274,274
333,275,274,273
333,275,274,273
332,275,274,274
332,275,274,274
332,274,274,273
332,275,274,273
332,275,275,273
333,275,274,274
333,275,274,273
333,275,274,273
333,275,274,273
333,275,274,274
333,274,274,273
333,275,274,273
333,275,274,273
333,275,274,274
333,275,274,274
333,274,274,273
333,275,274,274
333,274,274,273
333,275,274,273
333,275,274,273
333,275,274,274
333,275,274,274
